        Frequency / GHz                S2,1/abs,dB
              0.17380001                      -63.075242
              0.17470001                      -63.028779
              0.17560001                      -62.982541
              0.17649999                      -62.936526
              0.17739999                      -62.890732
              0.17829999                      -62.845156
              0.17919999                      -62.799796
              0.18009999                      -62.754649
              0.18099999                      -62.709716
              0.18189999                      -62.664991
              0.18279999                      -62.620474
                  0.1837                      -62.576163
                  0.1846                      -62.532055
                  0.1855                      -62.488148
                  0.1864                      -62.444442
                  0.1873                      -62.400932
                  0.1882                      -62.357619
                  0.1891                        -62.3145
                    0.19                      -62.271572
                  0.1909                      -62.228835
                  0.1918                      -62.186285
                  0.1927                      -62.143923
                  0.1936                      -62.101745
                  0.1945                      -62.059751
                  0.1954                      -62.017938
                  0.1963                      -61.976305
                  0.1972                      -61.934849
                  0.1981                       -61.89357
                   0.199                      -61.852466
                  0.1999                      -61.811535
                  0.2008                      -61.770775
                  0.2017                      -61.730186
                  0.2026                      -61.689766
                  0.2035                      -61.649512
                  0.2044                      -61.609425
                  0.2053                      -61.569501
                  0.2062                       -61.52974
                  0.2071                       -61.49014
                   0.208                        -61.4507
                  0.2089                      -61.411419
                  0.2098                      -61.372295
              0.21070001                      -61.333327
              0.21160001                      -61.294513
              0.21250001                      -61.255852
              0.21340001                      -61.217343
              0.21430001                      -61.178984
              0.21520001                      -61.140775
              0.21610001                      -61.102714
              0.21699999                        -61.0648
              0.21789999                      -61.027031
              0.21879999                      -60.989406
              0.21969999                      -60.951925
              0.22059999                      -60.914586
              0.22149999                      -60.877387
              0.22239999                      -60.840328
                  0.2233                      -60.803407
                  0.2242                      -60.766625
                  0.2251                      -60.729978
                   0.226                      -60.693466
                  0.2269                      -60.657089
                  0.2278                      -60.620846
                  0.2287                      -60.584733
                  0.2296                      -60.548753
                  0.2305                      -60.512902
                  0.2314                      -60.477179
                  0.2323                      -60.441586
                  0.2332                      -60.406118
                  0.2341                      -60.370777
                   0.235                      -60.335561
                  0.2359                      -60.300469
                  0.2368                        -60.2655
                  0.2377                      -60.230653
                  0.2386                      -60.195927
                  0.2395                      -60.161322
                  0.2404                      -60.126837
                  0.2413                      -60.092469
                  0.2422                       -60.05822
                  0.2431                      -60.024087
                   0.244                      -59.990071
                  0.2449                      -59.956169
                  0.2458                      -59.922382
                  0.2467                      -59.888707
                  0.2476                      -59.855146
                  0.2485                      -59.821696
                  0.2494                      -59.788358
              0.25029999                      -59.755129
              0.25119999                       -59.72201
              0.25209999                      -59.688999
              0.25299999                      -59.656097
              0.25389999                      -59.623301
              0.25479999                      -59.590611
              0.25569999                      -59.558027
              0.25659999                      -59.525548
              0.25749999                      -59.493172
              0.25839999                      -59.460901
              0.25929999                      -59.428731
              0.26019999                      -59.396664
              0.26109999                      -59.364698
              0.26199999                      -59.332832
              0.26289999                      -59.301067
                  0.2638                        -59.2694
                  0.2647                      -59.237832
                  0.2656                      -59.206361
                  0.2665                      -59.174988
                  0.2674                      -59.143711
                  0.2683                      -59.112531
                  0.2692                      -59.081445
                  0.2701                      -59.050454
                   0.271                      -59.019557
                  0.2719                      -58.988753
                  0.2728                      -58.958042
                  0.2737                      -58.927423
                  0.2746                      -58.896896
                  0.2755                      -58.866459
                  0.2764                      -58.836113
                  0.2773                      -58.805857
                  0.2782                      -58.775688
                  0.2791                       -58.74561
                    0.28                      -58.715619
                  0.2809                      -58.685715
                  0.2818                      -58.655898
                  0.2827                      -58.626169
                  0.2836                      -58.596524
                  0.2845                      -58.566964
                  0.2854                      -58.537491
                  0.2863                        -58.5081
                  0.2872                      -58.478794
                  0.2881                       -58.44957
                   0.289                      -58.420429
                  0.2899                       -58.39137
              0.29080001                      -58.362392
              0.29170001                      -58.333496
              0.29260001                      -58.304681
              0.29350001                      -58.275945
              0.29440001                      -58.247289
              0.29530001                      -58.218714
              0.29620001                      -58.190215
              0.29710001                      -58.161795
              0.29800001                      -58.133452
              0.29890001                      -58.105188
              0.29980001                      -58.076999
              0.30070001                      -58.048888
              0.30160001                      -58.020852
              0.30250001                      -57.992892
              0.30340001                      -57.965005
              0.30430001                      -57.937194
              0.30520001                      -57.909457
              0.30610001                      -57.881793
              0.30700001                      -57.854203
              0.30790001                      -57.826686
              0.30880001                      -57.799241
              0.30970001                      -57.771867
              0.31060001                      -57.744566
              0.31150001                      -57.717335
              0.31240001                      -57.690176
              0.31330001                      -57.663087
              0.31420001                      -57.636067
              0.31510001                      -57.609117
              0.31600001                      -57.582236
              0.31690001                      -57.555424
              0.31779999                      -57.528681
              0.31869999                      -57.502005
              0.31959999                      -57.475397
              0.32049999                      -57.448856
              0.32139999                      -57.422381
              0.32229999                      -57.395974
              0.32319999                      -57.369632
              0.32409999                      -57.343356
              0.32499999                      -57.317145
              0.32589999                      -57.290999
              0.32679999                      -57.264918
              0.32769999                      -57.238901
              0.32859999                      -57.212948
              0.32949999                      -57.187058
              0.33039999                      -57.161232
              0.33129999                      -57.135469
              0.33219999                      -57.109768
              0.33309999                       -57.08413
              0.33399999                      -57.058553
              0.33489999                      -57.033037
              0.33579999                      -57.007584
              0.33669999                      -56.982191
              0.33759999                      -56.956858
              0.33849999                      -56.931586
              0.33939999                      -56.906373
              0.34029999                       -56.88122
              0.34119999                      -56.856127
              0.34209999                      -56.831093
              0.34299999                      -56.806117
                  0.3439                      -56.781199
                  0.3448                       -56.75634
                  0.3457                      -56.731539
                  0.3466                      -56.706794
                  0.3475                      -56.682107
                  0.3484                      -56.657477
                  0.3493                      -56.632904
                  0.3502                      -56.608386
                  0.3511                      -56.583924
                   0.352                       -56.55952
                  0.3529                      -56.535169
                  0.3538                      -56.510873
                  0.3547                      -56.486632
                  0.3556                      -56.462447
                  0.3565                      -56.438317
                  0.3574                      -56.414239
                  0.3583                      -56.390216
                  0.3592                      -56.366245
                  0.3601                      -56.342329
                   0.361                      -56.318464
                  0.3619                      -56.294653
                  0.3628                      -56.270894
                  0.3637                      -56.247188
                  0.3646                      -56.223533
                  0.3655                       -56.19993
                  0.3664                      -56.176378
                  0.3673                      -56.152877
                  0.3682                      -56.129428
                  0.3691                      -56.106029
                    0.37                       -56.08268
              0.37090001                      -56.059382
              0.37180001                      -56.036133
              0.37270001                      -56.012934
              0.37360001                      -55.989785
              0.37450001                      -55.966685
              0.37540001                      -55.943634
              0.37630001                       -55.92063
              0.37720001                      -55.897677
              0.37810001                       -55.87477
              0.37900001                      -55.851913
              0.37990001                      -55.829102
              0.38080001                      -55.806341
              0.38170001                      -55.783625
              0.38260001                      -55.760957
              0.38350001                      -55.738336
              0.38440001                      -55.715761
              0.38530001                      -55.693234
              0.38620001                      -55.670752
              0.38710001                      -55.648316
              0.38800001                      -55.625926
              0.38890001                      -55.603581
              0.38980001                      -55.581283
              0.39070001                      -55.559029
              0.39160001                      -55.536819
              0.39250001                      -55.514655
              0.39340001                      -55.492537
              0.39430001                      -55.470461
              0.39520001                       -55.44843
              0.39610001                      -55.426443
              0.39700001                      -55.404499
              0.39789999                      -55.382601
              0.39879999                      -55.360743
              0.39969999                      -55.338929
              0.40059999                       -55.31716
              0.40149999                      -55.295432
              0.40239999                      -55.273747
              0.40329999                      -55.252104
              0.40419999                      -55.230503
              0.40509999                      -55.208944
              0.40599999                      -55.187429
              0.40689999                      -55.165953
              0.40779999                      -55.144518
              0.40869999                      -55.123127
              0.40959999                      -55.101775
              0.41049999                      -55.080465
              0.41139999                      -55.059194
              0.41229999                      -55.037965
              0.41319999                      -55.016776
              0.41409999                      -54.995627
              0.41499999                      -54.974518
              0.41589999                      -54.953449
              0.41679999                      -54.932419
              0.41769999                      -54.911429
              0.41859999                      -54.890478
              0.41949999                      -54.869567
              0.42039999                      -54.848694
              0.42129999                      -54.827859
              0.42219999                      -54.807065
              0.42309999                      -54.786308
              0.42399999                      -54.765588
                  0.4249                      -54.744909
                  0.4258                      -54.724265
                  0.4267                      -54.703661
                  0.4276                      -54.683093
                  0.4285                      -54.662563
                  0.4294                      -54.642071
                  0.4303                      -54.621616
                  0.4312                      -54.601197
                  0.4321                      -54.580816
                   0.433                      -54.560472
                  0.4339                      -54.540163
                  0.4348                      -54.519891
                  0.4357                      -54.499655
                  0.4366                      -54.479455
                  0.4375                      -54.459291
                  0.4384                      -54.439163
                  0.4393                      -54.419072
                  0.4402                      -54.399015
                  0.4411                      -54.378993
                   0.442                      -54.359007
                  0.4429                      -54.339055
                  0.4438                      -54.319139
                  0.4447                      -54.299257
                  0.4456                      -54.279409
                  0.4465                      -54.259598
                  0.4474                      -54.239818
                  0.4483                      -54.220074
                  0.4492                      -54.200363
                  0.4501                      -54.180688
              0.45100001                      -54.161045
              0.45190001                      -54.141435
              0.45280001                      -54.121858
              0.45370001                      -54.102317
              0.45460001                      -54.082808
              0.45550001                      -54.063333
              0.45640001                       -54.04389
              0.45730001                      -54.024479
              0.45820001                      -54.005102
              0.45910001                      -53.985757
              0.46000001                      -53.966444
              0.46090001                      -53.947164
              0.46180001                      -53.927915
              0.46270001                        -53.9087
              0.46360001                      -53.889516
              0.46450001                      -53.870363
              0.46540001                      -53.851242
              0.46630001                      -53.832152
              0.46720001                      -53.813094
              0.46810001                      -53.794067
              0.46900001                      -53.775071
              0.46990001                      -53.756107
              0.47080001                      -53.737172
              0.47170001                       -53.71827
              0.47260001                      -53.699398
              0.47350001                      -53.680556
              0.47440001                      -53.661745
              0.47530001                      -53.642965
              0.47620001                      -53.624214
              0.47710001                      -53.605492
              0.47799999                      -53.586802
              0.47889999                      -53.568141
              0.47979999                       -53.54951
              0.48069999                      -53.530907
              0.48159999                      -53.512335
              0.48249999                      -53.493793
              0.48339999                      -53.475279
              0.48429999                      -53.456796
              0.48519999                       -53.43834
              0.48609999                      -53.419913
              0.48699999                      -53.401516
              0.48789999                      -53.383146
              0.48879999                      -53.364807
              0.48969999                      -53.346494
              0.49059999                      -53.328211
              0.49149999                      -53.309957
              0.49239999                      -53.291729
              0.49329999                      -53.273529
              0.49419999                      -53.255358
              0.49509999                      -53.237216
              0.49599999                        -53.2191
              0.49689999                      -53.201012
              0.49779999                      -53.182952
              0.49869999                       -53.16492
              0.49959999                      -53.146915
              0.50050002                      -53.128935
              0.50139999                      -53.110986
              0.50230002                      -53.093061
              0.50319999                      -53.075165
              0.50410002                      -53.057293
                   0.505                      -53.039451
              0.50590003                      -53.021634
                  0.5068                      -53.003843
              0.50770003                       -52.98608
                  0.5086                      -52.968342
              0.50950003                      -52.950629
                  0.5104                      -52.932946
              0.51130003                      -52.915286
                  0.5122                      -52.897652
              0.51310003                      -52.880046
                   0.514                      -52.862464
              0.51490003                      -52.844908
                  0.5158                      -52.827378
              0.51670003                      -52.809873
                  0.5176                      -52.792394
              0.51849997                      -52.774941
                  0.5194                      -52.757511
              0.52029997                      -52.740108
                  0.5212                      -52.722729
              0.52209997                      -52.705375
                   0.523                      -52.688046
              0.52389997                      -52.670744
                  0.5248                      -52.653463
              0.52569997                      -52.636208
                  0.5266                      -52.618977
              0.52749997                      -52.601773
                  0.5284                      -52.584589
              0.52929997                      -52.567434
                  0.5302                      -52.550301
              0.53109998                      -52.533191
              0.53200001                      -52.516106
              0.53289998                      -52.499046
              0.53380001                      -52.482007
              0.53469998                      -52.464995
              0.53560001                      -52.448004
              0.53649998                      -52.431038
              0.53740001                      -52.414094
              0.53829998                      -52.397176
              0.53920001                       -52.38028
              0.54009998                      -52.363407
              0.54100001                      -52.346557
              0.54189998                      -52.329731
              0.54280001                      -52.312927
              0.54369998                      -52.296147
              0.54460001                      -52.279389
              0.54549998                      -52.262654
              0.54640001                      -52.245941
              0.54729998                      -52.229252
              0.54820001                      -52.212585
              0.54909998                       -52.19594
              0.55000001                      -52.179317
              0.55089998                      -52.162718
              0.55180001                      -52.146141
              0.55269998                      -52.129585
              0.55360001                      -52.113051
              0.55449998                      -52.096541
              0.55540001                       -52.08005
              0.55629998                      -52.063584
              0.55720001                      -52.047137
              0.55809999                      -52.030713
              0.55900002                      -52.014311
              0.55989999                       -51.99793
              0.56080002                       -51.98157
              0.56169999                      -51.965233
              0.56260002                      -51.948916
              0.56349999                      -51.932621
              0.56440002                      -51.916348
              0.56529999                      -51.900095
              0.56620002                      -51.883862
              0.56709999                      -51.867651
              0.56800002                      -51.851462
              0.56889999                      -51.835292
              0.56980002                      -51.819144
              0.57069999                      -51.803017
              0.57160002                      -51.786911
              0.57249999                      -51.770825
              0.57340002                      -51.754758
              0.57429999                      -51.738713
              0.57520002                      -51.722688
              0.57609999                      -51.706685
              0.57700002                      -51.690699
              0.57789999                      -51.674736
              0.57880002                      -51.658792
              0.57969999                      -51.642869
              0.58060002                      -51.626964
              0.58149999                      -51.611082
              0.58240002                      -51.595218
              0.58329999                      -51.579373
              0.58420002                      -51.563549
                  0.5851                      -51.547744
              0.58600003                      -51.531959
                  0.5869                      -51.516194
              0.58780003                      -51.500447
                  0.5887                      -51.484721
              0.58960003                      -51.469014
                  0.5905                      -51.453327
              0.59140003                      -51.437658
                  0.5923                      -51.422009
              0.59320003                      -51.406378
                  0.5941                      -51.390768
              0.59500003                      -51.375175
                  0.5959                      -51.359602
              0.59680003                      -51.344047
                  0.5977                      -51.328513
              0.59859997                      -51.312997
                  0.5995                      -51.297498
              0.60039997                      -51.282019
                  0.6013                      -51.266559
              0.60219997                      -51.251118
                  0.6031                      -51.235694
              0.60399997                      -51.220289
                  0.6049                      -51.204902
              0.60579997                      -51.189534
                  0.6067                      -51.174183
              0.60759997                      -51.158851
                  0.6085                      -51.143537
              0.60939997                      -51.128242
                  0.6103                      -51.112965
              0.61119998                      -51.097705
              0.61210001                      -51.082462
              0.61299998                       -51.06724
              0.61390001                      -51.052034
              0.61479998                      -51.036846
              0.61570001                      -51.021675
              0.61659998                      -51.006523
              0.61750001                      -50.991387
              0.61839998                      -50.976271
              0.61930001                       -50.96117
              0.62019998                      -50.946087
              0.62110001                      -50.931022
              0.62199998                      -50.915976
              0.62290001                      -50.900944
              0.62379998                      -50.885932
              0.62470001                      -50.870935
              0.62559998                      -50.855957
              0.62650001                      -50.840995
              0.62739998                      -50.826051
              0.62830001                      -50.811121
              0.62919998                      -50.796212
              0.63010001                      -50.781317
              0.63099998                      -50.766442
              0.63190001                      -50.751581
              0.63279998                      -50.736737
              0.63370001                       -50.72191
              0.63459998                      -50.707101
              0.63550001                      -50.692306
              0.63639998                      -50.677531
              0.63730001                      -50.662771
              0.63819999                      -50.648026
              0.63910002                      -50.633299
              0.63999999                      -50.618588
              0.64090002                      -50.603893
              0.64179999                      -50.589215
              0.64270002                      -50.574552
              0.64359999                      -50.559905
              0.64450002                      -50.545277
              0.64539999                      -50.530663
              0.64630002                      -50.516065
              0.64719999                      -50.501484
              0.64810002                      -50.486917
              0.64899999                      -50.472368
              0.64990002                      -50.457834
              0.65079999                      -50.443317
              0.65170002                      -50.428814
              0.65259999                      -50.414328
              0.65350002                      -50.399857
              0.65439999                      -50.385402
              0.65530002                      -50.370962
              0.65619999                      -50.356538
              0.65710002                      -50.342129
              0.65799999                      -50.327739
              0.65890002                       -50.31336
              0.65979999                      -50.298998
              0.66070002                      -50.284651
              0.66159999                       -50.27032
              0.66250002                      -50.256003
              0.66339999                      -50.241703
              0.66430002                      -50.227416
                  0.6652                      -50.213147
              0.66610003                      -50.198892
                   0.667                      -50.184651
              0.66790003                      -50.170425
                  0.6688                      -50.156217
              0.66970003                       -50.14202
                  0.6706                       -50.12784
              0.67150003                      -50.113674
                  0.6724                      -50.099524
              0.67330003                      -50.085387
                  0.6742                      -50.071267
              0.67510003                       -50.05716
                   0.676                      -50.043068
              0.67690003                      -50.028991
                  0.6778                      -50.014929
              0.67869997                      -50.000881
                  0.6796                      -49.986848
              0.68049997                      -49.972829
                  0.6814                      -49.958824
              0.68229997                      -49.944835
                  0.6832                      -49.930859
              0.68409997                      -49.916898
                   0.685                      -49.902951
              0.68589997                      -49.889017
                  0.6868                      -49.875099
              0.68769997                      -49.861194
                  0.6886                      -49.847305
              0.68949997                      -49.833428
                  0.6904                      -49.819566
              0.69129997                      -49.805719
              0.69220001                      -49.791885
              0.69309998                      -49.778065
              0.69400001                      -49.764259
              0.69489998                      -49.750467
              0.69580001                      -49.736688
              0.69669998                      -49.722923
              0.69760001                      -49.709174
              0.69849998                      -49.695438
              0.69940001                      -49.681713
              0.70029998                      -49.668004
              0.70120001                      -49.654308
              0.70209998                      -49.640627
              0.70300001                      -49.626957
              0.70389998                      -49.613303
              0.70480001                      -49.599662
              0.70569998                      -49.586034
              0.70660001                      -49.572419
              0.70749998                      -49.558819
              0.70840001                      -49.545231
              0.70929998                      -49.531657
              0.71020001                      -49.518095
              0.71109998                      -49.504549
              0.71200001                      -49.491014
              0.71289998                      -49.477494
              0.71380001                      -49.463985
              0.71469998                      -49.450491
              0.71560001                       -49.43701
              0.71649998                      -49.423541
              0.71740001                      -49.410085
              0.71829998                      -49.396644
              0.71920002                      -49.383214
              0.72009999                      -49.369798
              0.72100002                      -49.356395
              0.72189999                      -49.343005
              0.72280002                      -49.329628
              0.72369999                      -49.316263
              0.72460002                      -49.302911
              0.72549999                      -49.289572
              0.72640002                      -49.276246
              0.72729999                      -49.262933
              0.72820002                      -49.249633
              0.72909999                      -49.236346
              0.73000002                       -49.22307
              0.73089999                      -49.209807
              0.73180002                      -49.196557
              0.73269999                       -49.18332
              0.73360002                      -49.170094
              0.73449999                      -49.156882
              0.73540002                      -49.143682
              0.73629999                      -49.130495
              0.73720002                       -49.11732
              0.73809999                      -49.104158
              0.73900002                      -49.091007
              0.73989999                       -49.07787
              0.74080002                      -49.064745
              0.74169999                      -49.051632
              0.74260002                      -49.038531
              0.74349999                      -49.025443
              0.74440002                      -49.012365
              0.74529999                      -48.999302
              0.74620003                      -48.986249
                  0.7471                      -48.973209
              0.74800003                      -48.960182
                  0.7489                      -48.947166
              0.74980003                      -48.934163
                  0.7507                      -48.921171
              0.75160003                      -48.908191
                  0.7525                      -48.895224
              0.75340003                      -48.882268
                  0.7543                      -48.869325
              0.75520003                      -48.856394
                  0.7561                      -48.843474
              0.75700003                      -48.830565
                  0.7579                      -48.817669
              0.75880003                      -48.804785
                  0.7597                      -48.791913
              0.76059997                      -48.779052
                  0.7615                      -48.766202
              0.76239997                      -48.753365
                  0.7633                      -48.740539
              0.76419997                      -48.727725
                  0.7651                      -48.714922
              0.76599997                      -48.702132
                  0.7669                      -48.689353
              0.76779997                      -48.676586
                  0.7687                      -48.663829
              0.76959997                      -48.651084
                  0.7705                      -48.638351
              0.77139997                      -48.625631
                  0.7723                       -48.61292
              0.77319998                      -48.600222
              0.77410001                      -48.587535
              0.77499998                      -48.574858
              0.77590001                      -48.562193
              0.77679998                      -48.549541
              0.77770001                      -48.536898
              0.77859998                      -48.524268
              0.77950001                      -48.511648
              0.78039998                      -48.499041
              0.78130001                      -48.486445
              0.78219998                      -48.473859
              0.78310001                      -48.461284
              0.78399998                      -48.448721
              0.78490001                      -48.436168
              0.78579998                      -48.423627
              0.78670001                      -48.411097
              0.78759998                      -48.398579
              0.78850001                       -48.38607
              0.78939998                      -48.373574
              0.79030001                      -48.361088
              0.79119998                      -48.348613
              0.79210001                      -48.336149
              0.79299998                      -48.323696
              0.79390001                      -48.311255
              0.79479998                      -48.298824
              0.79570001                      -48.286403
              0.79659998                      -48.273994
              0.79750001                      -48.261595
              0.79839998                      -48.249208
              0.79930001                      -48.236831
              0.80019999                      -48.224465
              0.80110002                      -48.212109
              0.80199999                      -48.199765
              0.80290002                      -48.187432
              0.80379999                      -48.175108
              0.80470002                      -48.162795
              0.80559999                      -48.150494
              0.80650002                      -48.138202
              0.80739999                      -48.125923
              0.80830002                      -48.113651
              0.80919999                      -48.101393
              0.81010002                      -48.089144
              0.81099999                      -48.076906
              0.81190002                      -48.064679
              0.81279999                      -48.052461
              0.81370002                      -48.040256
              0.81459999                      -48.028059
              0.81550002                      -48.015874
              0.81639999                      -48.003698
              0.81730002                      -47.991533
              0.81819999                       -47.97938
              0.81910002                      -47.967234
              0.81999999                      -47.955101
              0.82090002                      -47.942979
              0.82179999                      -47.930866
              0.82270002                      -47.918763
              0.82359999                       -47.90667
              0.82450002                       -47.89459
              0.82539999                      -47.882517
              0.82630002                      -47.870456
                  0.8272                      -47.858405
              0.82810003                      -47.846363
                   0.829                      -47.834333
              0.82990003                      -47.822313
                  0.8308                      -47.810301
              0.83170003                        -47.7983
                  0.8326                       -47.78631
              0.83350003                       -47.77433
                  0.8344                       -47.76236
              0.83530003                      -47.750401
                  0.8362                      -47.738451
              0.83710003                      -47.726511
                   0.838                      -47.714581
              0.83890003                       -47.70266
                  0.8398                      -47.690751
              0.84069997                      -47.678852
                  0.8416                      -47.666962
              0.84249997                      -47.655082
                  0.8434                      -47.643212
              0.84429997                      -47.631352
                  0.8452                      -47.619502
              0.84609997                      -47.607662
                   0.847                      -47.595831
              0.84789997                      -47.584011
                  0.8488                        -47.5722
              0.84969997                      -47.560399
                  0.8506                      -47.548608
              0.85149997                      -47.536827
                  0.8524                      -47.525055
              0.85329998                      -47.513294
              0.85420001                      -47.501541
              0.85509998                        -47.4898
              0.85600001                      -47.478066
              0.85689998                      -47.466344
              0.85780001                      -47.454631
              0.85869998                      -47.442927
              0.85960001                      -47.431233
              0.86049998                      -47.419549
              0.86140001                      -47.407873
              0.86229998                       -47.39621
              0.86320001                      -47.384554
              0.86409998                      -47.372909
              0.86500001                      -47.361273
              0.86589998                      -47.349646
              0.86680001                      -47.338028
              0.86769998                      -47.326422
              0.86860001                      -47.314822
              0.86949998                      -47.303234
              0.87040001                      -47.291655
              0.87129998                      -47.280087
              0.87220001                      -47.268525
              0.87309998                      -47.256976
              0.87400001                      -47.245434
              0.87489998                      -47.233902
              0.87580001                       -47.22238
              0.87669998                      -47.210867
              0.87760001                      -47.199363
              0.87849998                      -47.187869
              0.87940001                      -47.176384
              0.88029999                      -47.164908
              0.88120002                      -47.153442
              0.88209999                      -47.141985
              0.88300002                      -47.130537
              0.88389999                      -47.119099
              0.88480002                       -47.10767
              0.88569999                       -47.09625
              0.88660002                       -47.08484
              0.88749999                      -47.073439
              0.88840002                      -47.062046
              0.88929999                      -47.050663
              0.89020002                      -47.039289
              0.89109999                      -47.027925
              0.89200002                      -47.016569
              0.89289999                      -47.005224
              0.89380002                      -46.993886
              0.89469999                      -46.982558
              0.89560002                      -46.971239
              0.89649999                       -46.95993
              0.89740002                      -46.948629
              0.89829999                      -46.937338
              0.89920002                      -46.926054
              0.90009999                      -46.914782
              0.90100002                      -46.903517
              0.90189999                      -46.892263
              0.90280002                      -46.881016
              0.90369999                      -46.869778
              0.90460002                       -46.85855
              0.90549999                      -46.847331
              0.90640002                      -46.836121
                  0.9073                       -46.82492
              0.90820003                      -46.813726
                  0.9091                      -46.802544
              0.91000003                      -46.791368
                  0.9109                      -46.780204
              0.91180003                      -46.769047
                  0.9127                      -46.757899
              0.91360003                       -46.74676
                  0.9145                       -46.73563
              0.91540003                      -46.724508
                  0.9163                      -46.713397
              0.91720003                      -46.702293
                  0.9181                      -46.691198
              0.91900003                      -46.680112
                  0.9199                      -46.669035
              0.92079997                      -46.657968
                  0.9217                      -46.646908
              0.92259997                      -46.635857
                  0.9235                      -46.624816
              0.92439997                      -46.613781
                  0.9253                      -46.602757
              0.92619997                      -46.591741
                  0.9271                      -46.580735
              0.92799997                      -46.569737
                  0.9289                      -46.558747
              0.92979997                      -46.547766
                  0.9307                      -46.536793
              0.93159997                      -46.525831
                  0.9325                      -46.514874
              0.93339998                      -46.503929
              0.93430001                      -46.492991
              0.93519998                      -46.482061
              0.93610001                      -46.471141
              0.93699998                       -46.46023
              0.93790001                      -46.449326
              0.93879998                      -46.438431
              0.93970001                      -46.427544
              0.94059998                      -46.416668
              0.94150001                      -46.405798
              0.94239998                      -46.394939
              0.94330001                      -46.384086
              0.94419998                      -46.373243
              0.94510001                      -46.362407
              0.94599998                      -46.351581
              0.94690001                      -46.340762
              0.94779998                      -46.329954
              0.94870001                      -46.319152
              0.94959998                      -46.308361
              0.95050001                      -46.297576
              0.95139998                        -46.2868
              0.95230001                      -46.276032
              0.95319998                      -46.265274
              0.95410001                      -46.254523
              0.95499998                       -46.24378
              0.95590001                      -46.233047
              0.95679998                      -46.222322
              0.95770001                      -46.211605
              0.95859998                      -46.200896
              0.95950001                      -46.190195
              0.96039999                      -46.179504
              0.96130002                       -46.16882
              0.96219999                      -46.158144
              0.96310002                      -46.147478
              0.96399999                      -46.136819
              0.96490002                      -46.126168
              0.96579999                      -46.115527
              0.96670002                      -46.104892
              0.96759999                      -46.094267
              0.96850002                      -46.083649
              0.96939999                       -46.07304
              0.97030002                      -46.062439
              0.97119999                      -46.051846
              0.97210002                      -46.041262
              0.97299999                      -46.030686
              0.97390002                      -46.020116
              0.97479999                      -46.009558
              0.97570002                      -45.999005
              0.97659999                      -45.988461
              0.97750002                      -45.977926
              0.97839999                      -45.967398
              0.97930002                      -45.956879
              0.98019999                      -45.946368
              0.98110002                      -45.935865
              0.98199999                       -45.92537
              0.98290002                      -45.914883
              0.98379999                      -45.904405
              0.98470002                      -45.893933
              0.98559999                      -45.883471
              0.98650002                      -45.873017
                  0.9874                       -45.86257
              0.98830003                      -45.852131
                  0.9892                      -45.841701
              0.99010003                      -45.831277
                   0.991                      -45.820864
              0.99190003                      -45.810458
                  0.9928                      -45.800059
              0.99370003                      -45.789669
                  0.9946                      -45.779286
              0.99550003                      -45.768911
                  0.9964                      -45.758546
              0.99730003                      -45.748186
